pair,base_bar,signal_bar,float_pct,tp_pct,sl_pct,initial,final,total_return_pct,trades,wins,losses,win_rate_pct,max_dd_pct,profit_factor,monthly_pct,n_signals
BTC-USDT-SWAP,5m,15m,0.002,0.015,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.002,0.025,0.006,300.0,0,-100.0,15,0,15,0.0,105.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.002,0.025,0.01,300.0,0,-100.0,10,0,10,0.0,110.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.002,0.025,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.008,0.006,300.0,0,-100.0,15,0,15,0.0,105.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.008,0.01,300.0,0,-100.0,10,0,10,0.0,110.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.008,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.015,0.006,300.0,0,-100.0,15,0,15,0.0,105.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.015,0.01,300.0,0,-100.0,10,0,10,0.0,110.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.015,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.025,0.006,300.0,0,-100.0,15,0,15,0.0,105.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.025,0.01,300.0,0,-100.0,10,0,10,0.0,110.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,15m,0.003,0.025,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,70100
BTC-USDT-SWAP,5m,30m,0.0015,0.008,0.006,300.0,0,-100.0,43,14,29,32.558,105.0,0.483,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.008,0.01,300.0,0,-100.0,24,9,15,37.5,102.0,0.382,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.008,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.015,0.006,300.0,0,-100.0,45,10,35,22.222,104.673,0.571,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.015,0.01,300.0,0,-100.0,35,11,24,31.429,110.0,0.583,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.015,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.025,0.006,300.0,0,-100.0,46,7,39,15.217,103.125,0.615,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.025,0.01,300.0,0,-100.0,35,8,27,22.857,104.0,0.646,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.0015,0.025,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.008,0.006,300.0,0,-100.0,43,14,29,32.558,105.0,0.483,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.008,0.01,300.0,0,-100.0,24,9,15,37.5,102.0,0.382,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.008,0.015,300.0,0,-100.0,8,1,7,12.5,105.0,0.063,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.015,0.006,300.0,0,-100.0,45,10,35,22.222,104.673,0.571,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.015,0.01,300.0,0,-100.0,39,13,26,33.333,104.0,0.636,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.015,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.025,0.006,300.0,0,-100.0,46,7,39,15.217,103.125,0.615,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.025,0.01,300.0,0,-100.0,35,8,27,22.857,104.0,0.646,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.002,0.025,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.008,0.006,300.0,0,-100.0,39,12,27,30.769,105.0,0.444,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.008,0.01,300.0,0,-100.0,33,14,19,42.424,111.0,0.469,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.008,0.015,300.0,0,-100.0,8,1,7,12.5,105.0,0.063,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.015,0.006,300.0,0,-100.0,42,9,33,21.429,105.0,0.545,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.015,0.01,300.0,0,-100.0,41,14,27,34.146,100.952,0.66,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.015,0.015,300.0,0,-100.0,7,0,7,0.0,112.0,0.0,-4.11,35050
BTC-USDT-SWAP,5m,30m,0.003,0.025,0.006,300.0,0,-100.0,46,7,39,15.217,103.125,0.615,-4.11,35050
